,,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat,lng,population,firstzip
Peru,IN,0.008464022833646112,0.008835160636144312,0.009254242695289738,40.7594,-86.0757,12642.0,46970
Summerville,GA,0.02682819661674052,0.028554878335439238,0.029655197098894748,34.4787,-85.3491,10331.0,30747
Bartlesville,OK,0.023366136723729447,0.02464948423677704,0.025274711004344974,36.7357,-95.9453,39301.0,74006
Lawrence,KS,0.026996066953652198,0.028804440493001904,0.02957595395008794,38.9597,-95.2641,98648.0,66045
Springfield,IL,0.013838292516615391,0.014716843242822186,0.01518376186617143,39.771,-89.6538,158509.0,62711
Toccoa,GA,0.026405814026044583,0.027891535702967873,0.028663160212720307,34.5807,-83.3256,10647.0,30577
Tampa,FL,0.03790887444963986,0.041118647367130556,0.04250465745435661,27.9942,-82.4451,2908063.0,33637
Deming,NM,-0.014923426502845949,-0.015255854833120086,-0.015737487285029328,32.2631,-107.7525,13924.0,88030
Tupelo,MS,0.008164784874249875,0.009098929401690325,0.0093471232805169,34.2692,-88.7318,45466.0,38804
Memphis,TN,0.01901760601476643,0.02004277906473506,0.020643609726687773,35.1046,-89.9773,1066967.0,38120
Abilene,TX,0.028392472804753988,0.030034947901715014,0.031051215999881254,32.4543,-99.7384,116412.0,79605
Gadsden,AL,0.03589047458505479,0.038470039253156285,0.03964843141730645,34.009,-86.0156,60944.0,35901
Plattsburgh,NY,0.02142716037482173,0.02112933539905204,0.02171485136347817,44.6951,-73.4563,28740.0,12901
Gainesville,FL,0.03155134008614935,0.03397706929236066,0.03538993090328302,29.6804,-82.3458,202335.0,32609
Waco,TX,0.026456404795874633,0.02834268957628594,0.029247711492792927,31.5598,-97.1881,192315.0,76798
Wausau,WI,0.02312557034996532,0.02413312428411407,0.024601552967609353,44.962,-89.6459,73593.0,54401
Whitewater,WI,0.021684211525911268,0.022132793792010164,0.02309897258572846,42.8372,-88.7341,14725.0,53190
Iowa City,IA,0.019736460197735672,0.02059913948048564,0.02114422641879332,41.6559,-91.5303,118041.0,52245
Ashland,OH,0.010993910591926337,0.011518452658543676,0.011684806336796028,40.8668,-82.3156,20140.0,44805
Homosassa Springs,FL,0.02840007806394995,0.030946631539768177,0.0319162968301796,28.8118,-82.5392,13477.0,34448
Monroe,LA,0.028005906558720373,0.029989454399734106,0.030832192256432744,32.5183,-92.0774,112891.0,71209
Mount Pleasant,TX,0.021914816121497482,0.023020202346294427,0.023610955326343275,33.1613,-94.9717,16412.0,75455
Newton,IA,0.0203877515844495,0.021852470978999117,0.022404985932064747,41.6964,-93.0402,15580.0,50208
Shelbyville,TN,0.02271934330596337,0.024889079489776922,0.02589268866020311,35.4987,-86.4516,21741.0,37160
Oneonta,NY,0.03942588269866465,0.0414052096221853,0.04270459623756495,42.4551,-75.0666,17236.0,13820
Hanford,CA,0.03866428410033551,0.040506060672226285,0.04184755037530441,36.3274,-119.6549,94028.0,93230
Billings,MT,0.03044643440853223,0.03224260830811976,0.03281658550045874,45.7891,-108.5524,120728.0,59106
Cordele,GA,0.028648938145859004,0.03032979499822197,0.03105329359713993,31.9563,-83.7694,11719.0,31015
Elko,NV,0.03351715097163965,0.036515281322936355,0.03756861663074562,40.8387,-115.7674,21179.0,89801
Faribault,MN,0.04002483062013207,0.0420772069058204,0.042817726288303826,44.2985,-93.2786,24250.0,55021
Worcester,MA,0.0353872139913074,0.03661634386381807,0.037692582023300725,42.2705,-71.8079,498328.0,01610
Lansing,MI,0.029992693003967785,0.03137346676379171,0.032369421764822714,42.7142,-84.5601,324286.0,48933
Rolla,MO,0.023829537182989302,0.025343128576098994,0.02604816764051887,37.9458,-91.7608,21059.0,65401
Lebanon,MO,0.0197137940274561,0.02131734581024025,0.02199922462753623,37.6717,-92.6603,14360.0,65536
Pine Bluff,AR,0.019738831499104048,0.021464489960529853,0.02210297939378214,34.2116,-92.0178,45204.0,71602
Sidney,OH,0.02379889621756681,0.025680290645845094,0.026581686383569503,40.2891,-84.1667,21148.0,45365
Ocala,FL,0.029203199028395188,0.031370915464415505,0.03266605277725909,29.178,-82.1511,169383.0,34475
Atlanta,GA,0.027262733976731512,0.029467023880741516,0.03063412528854159,33.7627,-84.4224,5449398.0,30334
Bay City,TX,0.035861262982661346,0.037728528665483596,0.03874437942177278,28.9838,-95.9601,18661.0,77414
Brownwood,TX,0.03264914926217055,0.034416425130901596,0.03545237086442499,31.7127,-98.9767,21729.0,76801
LaGrange,GA,0.022378911552825675,0.02368192078065534,0.024351620755813208,33.0274,-85.0384,35721.0,30240
Summit Park,UT,0.03427055842427906,0.03588149890791015,0.03734346556042989,40.7432,-111.5814,8273.0,84098
Johnstown,PA,0.004310819029165414,0.0044873335034121276,0.00454522721057149,40.3258,-78.9193,63141.0,15906
Concord,NH,0.03967548128594833,0.041817709326131824,0.04289152372972649,43.2305,-71.5595,43542.0,03303
Paragould,AR,0.026960919103613534,0.028527860182893328,0.02927957807520598,36.0555,-90.5149,27328.0,72450
Hereford,TX,0.04964876170237997,0.05250737784073278,0.054184312479342855,34.8232,-102.4001,15164.0,79045
Pierre,SD,0.036396799072142105,0.03846989092133857,0.03948157684953468,44.3748,-100.3205,14659.0,57501
Eagle Pass,TX,0.030731439607484035,0.032228887620606717,0.03326215382627695,28.7125,-100.484,55686.0,78852
Fond du Lac,WI,0.019193369283149853,0.020616318553343227,0.021284436827231135,43.7718,-88.4396,55209.0,54937
Scottsboro,AL,0.020281609603040707,0.021231845415976114,0.021734365194131078,34.6438,-86.0491,9841.0,35768
Sedalia,MO,0.03525474718134092,0.03680411722753352,0.038019448486431795,38.7042,-93.2351,26473.0,65301
Jackson,MI,0.023329129045326136,0.02464198683739438,0.025139457344039995,42.2431,-84.4037,87110.0,49202
Orangeburg,SC,0.01601121932640237,0.01679891192019478,0.01714887823903255,33.4928,-80.867,30365.0,29118
Campbellsville,KY,0.015319374445965872,0.0165569889483963,0.016956687145742944,37.3446,-85.3511,14772.0,42718
New Philadelphia,OH,-0.0014876311321287972,-0.0016615170739515683,-0.0012650582004295474,40.486,-81.4402,46698.0,44663
Charlotte,NC,0.028709709844190634,0.03036476911466468,0.031307882518432306,35.208,-80.8304,1512923.0,28269
Cambridge,OH,0.01780908931439873,0.01842313443683441,0.01890959840663431,40.0221,-81.5868,14736.0,43725
Sebring,FL,0.03986344849665735,0.04222439620083951,0.042462502766917654,27.477,-81.453,62250.0,33870
New York,NY,0.036720774297116954,0.03912856529305775,0.040688944327833765,40.6943,-73.9249,18713220.0,11229
Laredo,TX,0.009579868709749917,0.010577320265879875,0.010679582967593637,27.5629,-99.4875,262079.0,78046
Fredericksburg,TX,0.03971602209640368,0.04215634955691794,0.043365368212036515,30.2661,-98.8749,12567.0,78624
Coeur d'Alene,ID,0.05197326949538095,0.05426350527507773,0.05602738549061481,47.7041,-116.7935,116834.0,83815
Albert Lea,MN,0.009002859636330074,0.00924698053596651,0.009654181279741714,43.6547,-93.3642,17511.0,56007
Vineyard Haven,MA,0.05239021914641784,0.055099010621248334,0.05673199182295452,41.4565,-70.6069,1887.0,02568
Bradford,PA,0.022124665279004363,0.023673402017248435,0.024325437941054018,41.9604,-78.6414,11311.0,16701
Kendallville,IN,0.017885815032957497,0.01895560036172106,0.0193257319849669,41.4441,-85.2578,10432.0,46755
Bogalusa,LA,0.005883145949596269,0.006424476930259937,0.0065333148325663615,30.7812,-89.8633,11486.0,70427
Lincoln,NE,0.02919304498290254,0.03119284081949636,0.031905235784948305,40.809,-96.6788,289490.0,68528
Victoria,TX,0.01593795129015141,0.016559615773160896,0.01694586515216434,28.8285,-96.985,68078.0,77901
Dover,DE,0.005774081492570193,0.005924203375825332,0.006286583476557528,39.161,-75.5203,117282.0,19902
Madison,IN,0.020821965755199567,0.021618278957610926,0.02222506956773107,38.7581,-85.3974,18109.0,47250
Athens,TX,0.033567404540995494,0.03540727063803195,0.036215711272093554,32.2041,-95.8321,12210.0,75751
Provo,UT,0.030898574347847818,0.032715439080696296,0.03363954011709569,40.2457,-111.6457,500617.0,84604
Morgantown,WV,0.033151628352670715,0.035099088705020653,0.03603577202106556,39.638,-79.9468,72458.0,26501
Ruston,LA,0.033721247535983156,0.03577095808195363,0.036851523975355294,32.5329,-92.6363,27717.0,71272
Fairbanks,AK,0.021458508175930646,0.02264119574553458,0.02324101906388898,64.8353,-147.6534,63245.0,99701
Ocean City,NJ,0.04432538170708478,0.047415042474372227,0.048481107454953154,39.2682,-74.6019,10971.0,08226
Greenville,NC,0.0061529098061385845,0.006719835274187735,0.006753820334310712,35.5956,-77.3768,130118.0,27834
Fitzgerald,GA,0.01942892505869742,0.020592551054022135,0.021141720769532357,31.7135,-83.2515,11135.0,31750
Greenfield Town,MA,0.039705718528502576,0.04165560707827787,0.04278509157278698,42.614,-72.5985,22703.0,01301
Kennett,MO,0.009623710088038084,0.010277046298113657,0.010692591053602207,36.2403,-90.0481,10379.0,63857
Shelby,NC,0.02215244058399768,0.023408700569762964,0.02401707233593231,35.2904,-81.5451,26973.0,28152
Jacksonville,NC,0.027821791684672137,0.029718395485034854,0.030481081841194246,34.7288,-77.3941,108856.0,28546
Crossville,TN,0.0263557513390551,0.02758045551896493,0.02811463926325053,35.9527,-85.0294,17825.0,38571
Grand Rapids,MI,0.032581463747006545,0.03447731106127083,0.03540543866647217,42.962,-85.6562,609314.0,49546
Lebanon,PA,0.024518543709627805,0.025771646282942928,0.026391977566720293,40.3412,-76.4227,78302.0,17046
Burlington,IA,0.01931552795292024,0.02050878739214279,0.020995357226740063,40.8072,-91.1247,28474.0,52601
Laurinburg,NC,0.016935519949478284,0.017563300276082217,0.0178894984781639,34.7597,-79.4781,19889.0,28352
Auburn,IN,0.02101203951688646,0.02286302988521438,0.023471099412762264,41.3666,-85.0559,22994.0,46706
Fort Wayne,IN,0.022713386309666905,0.023831498590411337,0.024512075600912064,41.0886,-85.1437,334122.0,46835
Sturgis,MI,0.030460740291831323,0.032761830947491966,0.03368209255835586,41.7995,-85.4182,12881.0,49091
Wichita,KS,0.022106661926005078,0.02379234826085508,0.02441998417746083,37.6896,-97.3442,482249.0,67230
Youngstown,OH,0.014296590306242862,0.015225117546897149,0.015736742559852024,41.0993,-80.6463,378732.0,44502
Orlando,FL,0.03585622707834113,0.03775577646655348,0.03828810965982199,28.4772,-81.3369,1822394.0,32829
Hammond,LA,0.011095966236964072,0.011614006621383455,0.011741092798488895,30.5061,-90.4563,72413.0,70402
Show Low,AZ,0.04899021734119091,0.05199382743230685,0.05384461521014905,34.2671,-110.0384,11173.0,85901
Stamford,CT,0.023003617821567568,0.024956293382876193,0.0255227571048382,41.1035,-73.5583,129638.0,06906
New Castle,PA,0.01776304996342626,0.018666430203943873,0.01904577691220455,40.9956,-80.3459,38930.0,16102
Warrensburg,MO,0.021218552888471187,0.022147788422867576,0.022686857336819743,38.7627,-93.726,22410.0,64093
Michigan City,IN,0.01843024076075439,0.019175664579786922,0.019761222261662992,41.7099,-86.8705,65058.0,46360
Marshall,MN,0.014581374953578363,0.015088996523397125,0.015756383107186966,44.4488,-95.7897,13274.0,56258
Washington Court House,OH,0.0221699017810697,0.023267169751684635,0.02400592236345278,39.5383,-83.4279,15059.0,43160
Sault Ste. Marie,MI,0.012193489966640048,0.012822794238634527,0.013273106176435956,46.4817,-84.3723,12442.0,49783
Storm Lake,IA,0.02685966400192319,0.028315558925351425,0.028913086684486,42.6431,-95.1969,11066.0,50588
Farmington,NM,0.02219270557354247,0.02316027986017888,0.023906099075508003,36.7555,-108.1823,51309.0,87401
Frankfort,KY,0.02216936950959969,0.023688512633744274,0.024301569136164103,38.1924,-84.8643,38852.0,40604
Moses Lake,WA,0.03879927446675557,0.041573047269320984,0.04255448925118177,47.128,-119.2761,39002.0,98837
Sandusky,OH,0.017783288843766787,0.018272417920613293,0.018953621532423304,41.4437,-82.7149,46655.0,44870
Easton,MD,0.03187146955470066,0.03432557194378427,0.034992802493121644,38.776,-76.0702,17911.0,21601
The Dalles,OR,0.03492957739391933,0.03751491177755195,0.03874156684222707,45.6053,-121.1818,20442.0,97058
Albertville,AL,0.027638984005299072,0.02959152238670204,0.030131301602438265,34.2634,-86.2107,37775.0,35951
Dalton,GA,0.02959587170041078,0.03094628067623506,0.03147954895617788,34.769,-84.9712,86628.0,30721
Baltimore,MD,0.02925850152900389,0.03077952024205377,0.031359810351277106,39.3051,-76.6144,2106068.0,21218
Bismarck,ND,0.03670970147587127,0.040219905130343125,0.04134929351916017,46.8144,-100.7694,98345.0,58505
Defiance,OH,0.02368178745306526,0.02493079731660397,0.025720280286817276,41.281,-84.3661,18460.0,43512
Santa Cruz,CA,0.05272460463814621,0.05461395829192073,0.05605603558224814,36.9789,-122.0346,176428.0,95065
Boston,MA,0.042906130233400175,0.046009126201973505,0.047163878409413496,42.3188,-71.0846,4688346.0,02120
Mount Pleasant,MI,0.02324070785949872,0.024643185549336755,0.025279900942230205,43.5966,-84.7759,35694.0,48858
Great Falls,MT,0.021812436844702576,0.022993463769515943,0.023794887562557987,47.5022,-111.2995,65131.0,59405
Anniston,AL,0.011539607643921368,0.013193989002375783,0.013482504893835623,33.6712,-85.8136,73501.0,36201
New Haven,CT,0.02529741553491216,0.026617725124166602,0.027152929218553057,41.3112,-72.9246,564830.0,06519
Bloomington,IL,0.014703270906922583,0.015559531926677472,0.01600498966635655,40.4757,-88.9703,133846.0,61701
Manitowoc,WI,0.02508609365671366,0.02668588342265532,0.02752033215309435,44.0991,-87.6811,44770.0,54220
Fergus Falls,MN,0.021239881790067194,0.022023552867763918,0.022594158699327904,46.2853,-96.076,12683.0,56537
Lewisburg,PA,0.013600009395896784,0.01416291857940788,0.014150514206749065,40.9642,-76.8901,5708.0,17837
Bennettsville,SC,0.037533698790975345,0.039602724169576664,0.04073117625024758,34.6303,-79.6874,11086.0,29512
