MSA,Violent Crime,Murder,Murder Rate,Population 2019 (DO NOT USE),Population 2010 (DO NOT USE),Population 10 year CAGR,Median income (dollars),Mean income (dollars),City,State,Population,Density,Zip Code,lat_x,lon,% Sale Price Change Since Feb,Avg Sale Price Last 12M,Sale Price Last,Sale Pr CAGR GFC,Sale Pr Standard Deviation,Unnamed: 0,Unnamed: 1,1 Year Avg Return,3 Year Avg Return,5 Year Avg Return,lat_y,lng,population,firstzip,% Rent Change Since Feb,2019 Annualized Rent,Avg Monthly Rent 2019,Avg Monthly Rent Last 12M,Last 12M Annualized Rent,Monthly Rent Last,Rent CAGR since 2014-01,Rent Standard Deviation,Affordability Rent/Median Inc,Affordability Rent/Avg Inc,Capitalization Rate Last
"Colorado Springs, CO",1983.0,25.0,5.525960965,745791.0,650500.0,0.015305289074225792,72633.0,93254.0,Colorado Springs,CO,642413.0,946.0,80951,38.8674,-104.7606,0.06089612537455524,332784.75,347679.0,0.062437143481219204,0.012933827822410761,Colorado Springs,CO,0.036204813834909366,0.03880240182539962,0.040074855086878136,38.8674,-104.7606,642413.0,80951.0,0.028277634961439535,18087.0,1507.25,1565.8333333333333,18790.0,1600.0,0.05723768822433528,0.003733674487460562,0.24901904093180785,0.19395414673901387,0.05522335257522024
"Fort Wayne, IN",984.0,25.0,9.626047314,413263.0,389298.0,0.006659753408916558,57287.0,77610.0,Fort Wayne,IN,334122.0,943.0,46835,41.0886,-85.1437,0.042261179460975073,154080.41666666666,159097.0,0.05130997868852205,0.011159365298458805,Fort Wayne,IN,0.022713386309666902,0.023831498590411337,0.02451207560091206,41.0886,-85.1437,334122.0,46835.0,,,,,,,,,,,
"Aurora, CO",1660.0,24.0,6.662280665,,,,,,Aurora,CO,379289.0,949.0,80247,39.7087,-104.7273,,,,,,,,,,,,,,,,,,,,,,,,,
"Toledo, OH",3156.0,24.0,8.585164835,641816.0,651372.0,-0.0016407912419198478,53563.0,74113.0,Toledo,OH,482111.0,1308.0,43615,41.6639,-83.5822,0.05786629956472966,127383.83333333333,132941.0,0.04924682685653958,0.014267410510657724,Toledo,OH,0.0200070503513532,0.02077304533150404,0.021524304078041068,41.6639,-83.5822,482111.0,43615.0,0.029612756264236983,10369.0,864.0833333333334,884.25,10611.0,904.0,0.028203964392050862,0.004118646649483567,0.1935851240595187,0.1399079783573732,0.08160010831872785
"Austin, TX",3497.0,23.0,2.450123998,2227083.0,1727502.0,0.028626096349731567,80954.0,109564.0,Austin,TX,1687311.0,1181.0,78749,30.3004,-97.7522,0.05830533629778212,350022.25,365091.0,0.06547030552606725,0.013943907785288732,Austin,TX,0.028538262985472462,0.030701093073133286,0.03164242759910607,30.3004,-97.7522,1687311.0,78749.0,-0.003811944091486663,18651.0,1554.25,1572.1666666666667,18866.0,1568.0,0.0322447089016924,0.004025259456695884,0.23039009808039132,0.17022927238874083,0.05153783577245125
"Seattle, WA",4093.0,23.0,3.3640485589999995,3979845.0,3449241.0,0.01602579821209682,94027.0,124501.0,Seattle,WA,3789215.0,3469.0,98109,47.6211,-122.3244,0.07284153216464584,525847.0833333334,555689.0,0.09796101597805995,0.024952745508295626,Seattle,WA,0.0447593776012889,0.0484218327458168,0.05051053888105339,47.6211,-122.3244,3789215.0,98109.0,0.003064351378958108,23007.0,1917.25,1957.9166666666667,23495.0,1964.0,0.05505041489837681,0.007203237168117353,0.24468503727652696,0.18479369643617322,0.04241221258653671
"Bakersfield, CA",1810.0,22.0,5.884130767,900202.0,840996.0,0.007587784536087661,53067.0,75669.0,Bakersfield,CA,579295.0,990.0,93306,35.3529,-119.0359,0.05709636092933068,234302.5,244240.0,0.07507868838073595,0.04047667436152637,Bakersfield,CA,0.02734032312943357,0.03008163395860985,0.031007829928880962,35.3529,-119.0359,579295.0,93306.0,0.038919777601270855,14607.0,1217.25,1269.8333333333333,15238.0,1308.0,0.038774440925829934,0.011684609419264037,0.275255808694669,0.1930381001466915,0.06426465771372421
"Virginia Beach, VA",626.0,19.0,4.196140875,1768901.0,1717036.0,0.0033120172367624434,69329.0,88024.0,Virginia Beach,VA,1478868.0,709.0,23459,36.7335,-76.0435,0.03761143193823968,249979.16666666666,257117.0,0.0242433269555955,0.01948499391076765,Virginia Beach,VA,0.029902433421439945,0.03218708658736413,0.0325835009384714,36.7335,-76.0435,1478868.0,23459.0,0.01846381093057614,15969.0,1330.75,1359.25,16311.0,1379.0,0.020057374164137887,0.005624833239769962,0.23033651141657893,0.18141643188221393,0.06435980506928753
"Anaheim, CA",1271.0,18.0,5.15064197,,,,,,Anaheim,CA,350365.0,2688.0,92808,33.839,-117.8572,,,,,,,,,,,,,,,,,,,,,,,,,
"Corpus Christi, TX",2092.0,17.0,5.241639585,429024.0,404676.0,0.006512907841814686,56991.0,74100.0,Corpus Christi,TX,342464.0,789.0,78373,27.726,-97.3755,0.04252657547318006,173247.58333333334,179178.0,0.04029268742402703,0.013324187689476635,Corpus Christi,TX,0.025130645135288177,0.026279750254496248,0.027085670320451616,27.726,-97.3755,342464.0,78373.0,,,,,,,,,,,
"El Paso, TX",2515.0,17.0,2.477855984,844124.0,807048.0,0.005003169504906202,48823.0,62615.0,El Paso,TX,843386.0,1022.0,79901,31.8479,-106.4309,0.03886168236650245,136974.41666666666,141494.0,0.031290459995301,0.01520991198893014,El Paso,TX,0.01887450830816584,0.01945765292146695,0.02000725969623196,31.8479,-106.4309,843386.0,79901.0,0.02657218777679371,13204.0,1100.3333333333333,1135.9166666666667,13631.0,1159.0,0.016090421925083254,0.004390723390579667,0.2704463060442824,0.21087598818174558,0.09829392059027238
"Mesa, AZ",1972.0,16.0,3.396782398,,,,,,Mesa,AZ,518012.0,1448.0,85208,33.4017,-111.718,,,,,,,,,,,,,,,,,,,,,,,,,
"St. Paul, MN",2115.0,16.0,5.320546287,,,,,,St. Paul,MN,308096.0,2288.0,55114,44.9477,-93.104,,,,,,,,,,,,,,,,,,,,,,,,,
"Lexington, KY",1044.0,15.0,4.775898904,517056.0,473412.0,0.009846509942643467,60492.0,82955.0,Lexington,KY,317110.0,439.0,40505,38.0423,-84.4587,0.04084391371104723,197957.91666666666,204046.0,0.03875602741926887,0.00883123612477924,Lexington,KY,0.026052104202479498,0.027455323675439347,0.028247452292160306,38.0423,-84.4587,317110.0,40505.0,,,,,,,,,,,
"Santa Ana, CA",1626.0,12.0,3.557621611,,,,,,Santa Ana,CA,332318.0,4689.0,92703,33.7366,-117.8819,,,,,,,,,,,,,,,,,,,,,,,,,
"Riverside, CA",1441.0,10.0,3.09536191,4650631.0,4242424.0,0.010259842187407164,70954.0,91251.0,Riverside,CA,2107852.0,1574.0,92508,33.9381,-117.3948,0.05342966496705426,388229.3333333333,404320.0,0.08908573560126998,0.04044485725437632,Riverside,CA,0.04732308000017027,0.05004880353433338,0.05150511050625961,33.9381,-117.3948,2107852.0,92508.0,0.030257186081694476,23117.0,1926.4166666666667,1996.5,23958.0,2043.0,0.05266490253005229,0.011675424611575079,0.32580263269160303,0.2533342100360544,0.06063514048278591
"Arlington, TX",1946.0,8.0,2.0641698809999998,,,,,,Arlington,TX,398854.0,1607.0,76040,32.6998,-97.125,,,,,,,,,,,,,,,,,,,,,,,,,
"Henderson, NV",476.0,4.0,1.4156586000000002,,,,,,Henderson,NV,320189.0,1165.0,89044,36.0133,-115.038,,,,,,,,,,,,,,,,,,,,,,,,,
"Plano, TX",433.0,4.0,1.4135874019999999,,,,,,Plano,TX,287677.0,1549.0,75093,33.0502,-96.7487,,,,,,,,,,,,,,,,,,,,,,,,,
"Lincoln, NE",1025.0,1.0,0.3615525065,336374.0,302961.0,0.011692220478325854,61539.0,84771.0,Lincoln,NE,289490.0,1160.0,68528,40.809,-96.6788,0.04760422995045954,204492.0,212099.0,0.051192983799972946,0.01236011798096227,Lincoln,NE,0.02919304498290254,0.031192840819496363,0.031905235784948305,40.809,-96.6788,289490.0,68528.0,,,,,,,,,,,
United States,,,,328239523.0,309321666.0,0.006617563192857334,,,,,,,,,,0.04112738794819726,251932.41666666666,259906.0,0.05610770823837252,0.015616829402649383,,,,,,,,,,0.005875440658049458,20106.0,1675.5,1703.9166666666667,20447.0,1712.0,0.03581635590496779,0.004508190329754042,,,0.07904396204781729
"Abilene, TX",,,,172060.0,165585.0,0.004271161638304433,54808.0,71517.0,Abilene,TX,116412.0,446.0,79605,32.4543,-99.7384,0.03173125083772477,142951.0,146251.0,0.04275502816633625,0.012529624236447013,Abilene,TX,0.028392472804753988,0.03003494790171501,0.03105121599988125,32.4543,-99.7384,116412.0,79605.0,,,,,,,,,,,
"Akron, OH",,,,703479.0,703031.0,7.078448242459068e-05,57158.0,80800.0,Akron,OH,565208.0,1231.0,44306,41.0798,-81.5219,0.045898117115784176,157027.41666666666,162588.0,0.04321717825392146,0.01195423185844347,Akron,OH,0.0187710371026546,0.02009625864641995,0.020796471024354668,41.0798,-81.5219,565208.0,44306.0,0.025287356321838983,10157.0,846.4166666666666,874.3333333333334,10492.0,892.0,0.030308117719985095,0.003450889490713769,0.17770040939151124,0.12570544554455446,0.06583511698280316
"Albany, GA",,,,146726.0,154145.0,-0.005465765381656884,40625.0,57777.0,Albany,GA,89217.0,505.0,31721,31.5776,-84.1762,-0.006195394605936766,110595.41666666667,109881.0,0.04029620670495082,0.012139539775114038,Albany,GA,0.02144781240852356,0.02254207702946398,0.02310540330252464,31.5776,-84.1762,89217.0,31721.0,,,,,,,,,,,
"Albany, OR",,,,129749.0,116891.0,0.011663037674462862,61488.0,74582.0,Albany,OR,62880.0,1218.0,97321,44.6274,-123.0966,0.05031155757773176,289126.1666666667,299865.0,0.08346642480115785,0.023135255920728993,Albany,OR,0.04757706459336775,0.05067287403066168,0.052356020095122746,44.6274,-123.0966,62880.0,97321.0,,,,,,,,,,,
"Albany, NY",,,,880381.0,871082.0,0.0011805464344829542,73398.0,92433.0,Albany,NY,586383.0,1740.0,12208,42.6664,-73.7987,0.03582335947172921,207364.25,213333.0,0.023026962828608166,0.014707890397222267,Albany,NY,0.026718634501695204,0.02832337014573238,0.029017803850178936,42.6664,-73.7987,586383.0,12208.0,0.017530487804878092,15492.0,1291.0,1316.8333333333333,15802.0,1335.0,0.02751793533735203,0.004245802240023894,0.2110684214828742,0.167602479633897,0.07509386733416772
"Alexandria, LA",,,,152037.0,154096.0,-0.0014935360678759446,50553.0,67321.0,Alexandria,LA,80129.0,625.0,71302,31.2923,-92.4702,0.0082203288131526,133317.08333333334,134424.0,0.01577812716553928,0.010733855885388782,Alexandria,LA,0.02761070911256036,0.02965227989772257,0.030582075905557726,31.2923,-92.4702,80129.0,71302.0,,,,,,,,,,,
"Allentown, PA",,,,844052.0,821923.0,0.002956293171355151,70793.0,90785.0,Allentown,PA,683794.0,2672.0,18105,40.5961,-75.4756,0.053827745572339936,215306.16666666666,224146.0,0.03081128181912618,0.01702737708554086,Allentown,PA,0.028715331567463313,0.02998845196037947,0.030781153035857267,40.5961,-75.4756,683794.0,18105.0,0.021229868228404003,16038.0,1336.5,1372.3333333333333,16468.0,1395.0,0.03251779134591248,0.0049153803719651406,0.2265478225248259,0.1766591397257256,0.07468346524140515
"Altoona, PA",,,,121829.0,127045.0,-0.004647271442584144,51004.0,69143.0,Altoona,PA,74829.0,1710.0,16601,40.5082,-78.4007,0.020599487114810522,119660.0,121385.0,0.049831363213665325,0.019477758716368233,Altoona,PA,0.029286351940789768,0.030960509071081832,0.03217643193927011,40.5082,-78.4007,74829.0,16601.0,,,,,,,,,,,
"Amarillo, TX",,,,265053.0,252664.0,0.005332976983125404,53510.0,73232.0,Amarillo,TX,205603.0,756.0,79121,35.1988,-101.8311,0.01831226372911665,148207.91666666666,150309.0,0.03120222134160411,0.009594206760676214,Amarillo,TX,0.020509737236799497,0.022055128990519316,0.022680898599863664,35.1988,-101.8311,205603.0,79121.0,,,,,,,,,,,
"Ames, IA",,,,123351.0,115925.0,0.006922799184093442,62181.0,79567.0,Ames,IA,67910.0,935.0,50014,42.0259,-93.6215,0.01545527482716702,208787.33333333334,211366.0,0.029244815756143128,0.00753501364342442,Ames,IA,0.018094412619012568,0.01927725296339622,0.01994983473977996,42.0259,-93.6215,67910.0,50014.0,,,,,,,,,,,
"Ann Arbor, MI",,,,367601.0,345717.0,0.0068430394956313645,76576.0,107685.0,Ann Arbor,MI,322267.0,1659.0,48103,42.2755,-83.7312,0.024069272056909563,304771.0833333333,310804.0,0.06479395960035284,0.020196020488060597,Ann Arbor,MI,0.029878404312846163,0.03131677991678572,0.03219414518232222,42.2755,-83.7312,322267.0,48103.0,,,,,,,,,,,
"Anniston, AL",,,,113605.0,118408.0,-0.004590405991357627,48156.0,61137.0,Anniston,AL,73501.0,179.0,36201,33.6712,-85.8136,0.01477543078953203,104191.08333333333,105355.0,0.032214999244414066,0.013241326976718903,Anniston,AL,0.011539607643921368,0.013193989002375785,0.013482504893835623,33.6712,-85.8136,73501.0,36201.0,,,,,,,,,,,
"Appleton, WI",,,,237974.0,225948.0,0.0057784690589757215,68335.0,83618.0,Appleton,WI,220570.0,1156.0,54914,44.2779,-88.3891,0.04453757409650083,189688.5,196653.0,0.049909108760557874,0.014314664109961541,Appleton,WI,0.020705764882230412,0.02194410968278881,0.02247622382190384,44.2779,-88.3891,220570.0,54914.0,,,,,,,,,,,
"Asheville, NC",,,,462680.0,425338.0,0.009394018666354365,57428.0,75357.0,Asheville,NC,312507.0,786.0,28806,35.5704,-82.5536,0.04549450549450551,275870.25,285420.0,0.05619490939437943,0.01395718524827399,Asheville,NC,0.04300036610314262,0.04544529307694356,0.046739166529797815,35.5704,-82.5536,312507.0,28806.0,,,,,,,,,,,
"Athens, GA",,,,213750.0,193439.0,0.011155641969457841,50962.0,77492.0,Athens,GA,141532.0,421.0,30622,33.9508,-83.3689,0.041172540900110466,212653.5,219753.0,0.07123372146194029,0.018209828267747342,Athens,GA,0.03341697727277837,0.035837371266430385,0.036756497768215546,33.9508,-83.3689,141532.0,30622.0,,,,,,,,,,,
"Atlantic City, NJ",,,,263670.0,274648.0,-0.004522183609907304,63389.0,93192.0,Atlantic City,NJ,237054.0,1354.0,08401,39.3797,-74.4527,0.06878148358791036,199928.91666666666,210473.0,0.06358091341530936,0.026805625812035692,Atlantic City,NJ,0.023987511084264,0.02608500976943562,0.026944584071296518,39.3797,-74.4527,237054.0,8401.0,,,,,,,,,,,
"Auburn, AL",,,,164542.0,140794.0,0.017469507403571116,53712.0,78000.0,Auburn,AL,92777.0,425.0,36849,32.6087,-85.4899,0.027125231969684416,206506.91666666666,210876.0,0.03342727706868587,0.0130869994297632,Auburn,AL,0.022201476947494525,0.02348899573214025,0.024298630148902992,32.6087,-85.4899,92777.0,36849.0,,,,,,,,,,,
"Augusta, GA",,,,608980.0,566694.0,0.008028271895503813,55143.0,74359.0,Augusta,GA,390809.0,252.0,30912,33.3645,-82.0708,0.055964310053257194,160651.58333333334,167345.0,0.03987915282876364,0.010637466806604257,Augusta,GA,0.02420216505004857,0.0262270747468083,0.027019005532666673,33.3645,-82.0708,390809.0,30912.0,0.02899824253075578,13300.0,1108.3333333333333,1145.0833333333333,13741.0,1171.0,,0.0030707721621443386,0.24119108499718914,0.178862007288963,0.08397024111864711
"Bangor, ME",,,,152148.0,153861.0,-0.0012432116924657732,50449.0,69161.0,Bangor,ME,59772.0,363.0,04401,44.8322,-68.7906,0.05431101589477105,152272.66666666666,158464.0,0.04000304053928838,0.016847047591399305,Bangor,ME,0.03241948468510625,0.03425017930278651,0.035586562836603886,44.8322,-68.7906,59772.0,4401.0,,,,,,,,,,,
"Barnstable Town, MA",,,,212990.0,215899.0,-0.0015061412386284667,85042.0,111887.0,Barnstable Town,MA,242847.0,286.0,02635,41.6722,-70.3599,0.04805586817357366,445608.1666666667,462833.0,0.03612718262720249,0.023487911636583342,Barnstable Town,MA,0.045152140783964345,0.04750439717303867,0.04921813982812728,41.6722,-70.3599,242847.0,2635.0,,,,,,,,,,,
"Baton Rouge, LA",,,,854884.0,827629.0,0.0036065770903446204,60746.0,83103.0,Baton Rouge,LA,570308.0,983.0,70836,30.4418,-91.131,0.020671403751297612,187175.5,189752.0,0.020417601741653746,0.014893816266917919,Baton Rouge,LA,0.022562598928171692,0.02362234796230456,0.024195031539979702,30.4418,-91.131,570308.0,70836.0,0.01591289782244565,14254.0,1187.8333333333333,1198.3333333333333,14380.0,1213.0,0.01956645786606459,0.004299474415482944,0.23464919500872486,0.17152208704860233,0.07671065390615119
"Battle Creek, MI",,,,134159.0,135951.0,-0.0014732318376499132,49055.0,68474.0,Battle Creek,MI,76514.0,463.0,49015,42.2986,-85.2296,0.053687886565405796,120319.75,125215.0,0.05375925370011925,0.020340370972971453,Battle Creek,MI,0.024687176605346476,0.026876929371735248,0.027150746297578188,42.2986,-85.2296,76514.0,49015.0,,,,,,,,,,,
"Bay City, MI",,,,103126.0,107679.0,-0.004788834293743105,49610.0,67223.0,Bay City,MI,66107.0,1242.0,48706,43.5903,-83.8886,0.03292089982809121,136427.58333333334,139999.0,0.04241828296100292,0.016670298806304735,Bay City,MI,0.02227570817351321,0.023368767528511917,0.024231396739780253,43.5903,-83.8886,66107.0,48706.0,,,,,,,,,,,
"Beaumont, TX",,,,392563.0,389251.0,0.0009418492775603582,58818.0,77185.0,Beaumont,TX,146091.0,547.0,77708,30.0849,-94.1451,0.028089034648203892,132684.58333333334,135424.0,0.04027965587717963,0.010587903419465444,Beaumont,TX,0.0306481675135184,0.032603372988279755,0.03356584271373308,30.0849,-94.1451,146091.0,77708.0,,,,,,,,,,,
"Beckley, WV",,,,115767.0,124949.0,-0.008444818670821808,44785.0,59270.0,Beckley,WV,57942.0,647.0,25801,37.7878,-81.1841,0.0038957436287103686,82960.75,83234.0,0.010726227074840944,0.012865933806791893,Beckley,WV,0.020246414884725228,0.02118909314444384,0.021935114156989236,37.7878,-81.1841,57942.0,25801.0,,,,,,,,,,,
"Bellingham, WA",,,,229247.0,201545.0,0.014412578759446015,69372.0,84870.0,Bellingham,WA,130641.0,1287.0,98229,48.7543,-122.4687,0.046059355672920965,424012.0,440096.0,0.07254326254135468,0.02301625486368432,Bellingham,WA,0.05162698556477063,0.054566338519139945,0.05592367923533259,48.7543,-122.4687,130641.0,98229.0,,,,,,,,,,,
"Bend, OR",,,,197692.0,157742.0,0.02540050742700295,71643.0,91480.0,Bend,OR,109802.0,1171.0,97702,44.0562,-121.3087,0.04600165115830901,424322.1666666667,439646.0,0.09397098293050399,0.032174182951369146,Bend,OR,0.04764467081075674,0.0497664535212361,0.05148838815638168,44.0562,-121.3087,109802.0,97702.0,,,,,,,,,,,
"Billings, MT",,,,181667.0,167571.0,0.009014633572849817,60962.0,86850.0,Billings,MT,120728.0,948.0,59106,45.7891,-108.5524,0.04677974933809481,264010.1666666667,273198.0,0.02931562991674741,0.01289977775799899,Billings,MT,0.03044643440853223,0.032242608308119765,0.03281658550045874,45.7891,-108.5524,120728.0,59106.0,,,,,,,,,,,
"Binghamton, NY",,,,238691.0,251489.0,-0.005786462738349041,53768.0,69396.0,Binghamton,NY,148145.0,1635.0,13904,42.1014,-75.9093,0.04315104912266343,122980.66666666667,127520.0,0.021647983229352796,0.014787028823119153,Binghamton,NY,0.02287702756404486,0.02436358631289126,0.0250327801339032,42.1014,-75.9093,148145.0,13904.0,,,,,,,,,,,
"Birmingham, AL",,,,1090435.0,1061717.0,0.002969878068129983,58366.0,82631.0,Birmingham,AL,739573.0,553.0,35218,33.5277,-86.7987,0.04741237890762151,175672.33333333334,181968.0,0.04144330118374828,0.014071883958616256,Birmingham,AL,0.017345796204710773,0.018227769930237336,0.01866913286627314,33.5277,-86.7987,739573.0,35218.0,0.02298850574712641,13310.0,1109.1666666666667,1137.0833333333333,13645.0,1157.0,0.027752279646189537,0.004062202995756136,0.22804372408594045,0.16107756168992265,0.07629912951727777
"Bismarck, ND",,,,128949.0,111112.0,0.01667960758032394,70979.0,91851.0,Bismarck,ND,98345.0,827.0,58505,46.8144,-100.7694,0.012906834091073183,278094.0833333333,280717.0,0.0350106748117065,0.013672281571120994,Bismarck,ND,0.03670970147587127,0.040219905130343125,0.04134929351916017,46.8144,-100.7694,98345.0,58505.0,,,,,,,,,,,
"Blacksburg, VA",,,,167531.0,163131.0,0.002961582374290561,56092.0,71751.0,Blacksburg,VA,91888.0,865.0,24060,37.23,-80.4279,0.011024148632692077,192030.33333333334,193508.0,0.026304014031316658,0.015652238471682265,Blacksburg,VA,0.03261130637096299,0.03410438386786874,0.034926528366789215,37.23,-80.4279,91888.0,24060.0,,,,,,,,,,,
"Bloomington, IL",,,,171517.0,169810.0,0.001111975798223197,68784.0,88239.0,Bloomington,IL,133846.0,1100.0,61701,40.4757,-88.9703,0.02374123859174193,150057.16666666666,152777.0,0.01126080088978676,0.00878676027445178,Bloomington,IL,0.014703270906922585,0.015559531926677472,0.01600498966635655,40.4757,-88.9703,133846.0,61701.0,,,,,,,,,,,
"Bloomington, IN",,,,169230.0,160132.0,0.006158917651994278,52526.0,71799.0,Bloomington,IN,115884.0,1424.0,47406,39.1637,-86.5257,0.04014213049721338,206976.0,213692.0,0.04463740551578721,0.009788442729047196,Bloomington,IN,0.026239491597843667,0.02807786916013222,0.028900840811933337,39.1637,-86.5257,115884.0,47406.0,,,,,,,,,,,
"Bloomsburg, PA",,,,83194.0,85657.0,-0.0032364978295044144,56672.0,74744.0,Bloomsburg,PA,49840.0,1226.0,17815,41.0027,-76.4561,0.012711662009505353,167974.83333333334,169613.0,0.03478914036871217,0.009791512001177421,Bloomsburg,PA,0.02967733676201912,0.03147338446608283,0.0325270180542534,41.0027,-76.4561,49840.0,17815.0,,,,,,,,,,,
"Boise City, ID",,,,749202.0,617866.0,0.02164617770264554,66466.0,88251.0,,,,,,,,0.08523356417619121,325767.25,346947.0,0.10639575462492501,0.027156844703137926,,,,,,,,,,0.02810304449648715,14892.0,1241.0,1288.6666666666667,15464.0,1317.0,0.06490332349198336,0.007839505799848772,0.22405440375530347,0.1687459632185471,0.04555162604086503
"Boulder, CO",,,,326196.0,295037.0,0.011217747367197939,88535.0,125894.0,Boulder,CO,124345.0,1551.0,80310,40.0249,-105.2523,0.021759329014112705,559429.0833333334,569639.0,0.06948100869910467,0.0160968214861747,Boulder,CO,0.043679759625805385,0.04656546535600459,0.04767606232001631,40.0249,-105.2523,124345.0,80310.0,0.00351229302558953,23649.0,1970.75,1994.6666666666667,23936.0,2000.0,0.04181906703046878,0.004646752109070157,0.26711470040097135,0.18784850747454207,0.042131946724153366
"Bowling Green, KY",,,,179240.0,159341.0,0.013161316513559784,51198.0,71340.0,Bowling Green,KY,95135.0,690.0,42104,36.9719,-86.4373,-0.027161209768567507,168023.66666666666,164401.0,0.03382556251881441,0.013117072482329782,Bowling Green,KY,0.02914409995260137,0.030945100857601607,0.032036502651657806,36.9719,-86.4373,95135.0,42104.0,,,,,,,,,,,
"Bremerton, WA",,,,271473.0,251681.0,0.00844661462830687,79624.0,97436.0,Bremerton,WA,218400.0,561.0,98312,47.5436,-122.7122,0.08047978934054889,393203.75,416888.0,0.07912664539691705,0.022584710684003098,Bremerton,WA,0.044221370164979616,0.046720213417223766,0.047934668530109865,47.5436,-122.7122,218400.0,98312.0,,,,,,,,,,,
"Bridgeport, CT",,,,943332.0,919355.0,0.0028647568547961466,97053.0,159703.0,Bridgeport,CT,924449.0,3470.0,06605,41.1918,-73.1953,,,,,,,,,,,,,,,,,,,,,,,,,
