RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020
395014,890,"Raymondville, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44615,44693,44765,44929,45077,45270,45419,45467,45483,45188,44962,44669,44618,44571,44604,44710,44828,44935,45059,45357,45589,46339,46899,47504,47432,47383,47333,47366,47352,47078,46844,46511,46436,46203,46125,46044,46460,46807,46823,46464,46227,46447,46747,47121,47300,47392,47388,47479,47694,47892,48318,48711,49069,49329,49507,49690,49819,49984,50117,50228,50135,50109,50056,50698,51411,51989,52123,52224,52533,52960,53358,53645,53813,54299,54758,55222,55405,55879,56673,57406,57875,58042,58424,58900,59590,59870,60263,59741,59337,58614,58516,58557,58917,59320,59707,59960,60124,60265,60425,61058,61856,62394,62469,62414,62493,62801,63097,63441,63758,64100,64400,64882,65370,66500,67579,68557,68839,68870,68831,68876,68737,68660,68481,68221,68025,67897,68062,68417,68917,69331,69572,69727,70417,71063,71883,72311,72732,72825,72784,72634,72646,72752,72980,73159,72939,72633
394564,891,"Elk City, OK",Msa,OK,49393,49459,49486,49614,49720,49940,50118,50312,50396,50502,50576,50774,50933,51167,51364,51575,51850,51944,52127,52234,52561,52836,53199,53507,53630,53688,53953,54425,54812,55155,55529,56101,56594,57118,57533,57703,58300,58844,59159,58952,58878,59132,59222,59113,58954,58833,58787,58829,58845,58694,58610,58635,58750,58775,58809,58743,58718,58747,59030,59440,59846,60270,60609,60853,61020,61095,61345,61717,62157,62478,62587,62631,62599,62584,62626,62873,63184,63506,63708,63903,64074,64320,64478,64546,64553,64735,64991,65233,65449,65684,65918,66106,66225,66320,66540,66885,67263,67514,67664,67804,68111,68466,68818,68993,69249,69546,69820,70008,70218,70506,70857,71196,71032,70834,70721,71003,71236,71382,71580,71835,72084,72354,72670,73004,73456,73849,74141,74490,74867,75363,75726,76142,76587,76987,77256,77481,77827,78253,78670,78902,79116,79306,79521,79680,79869,80119,80366,80584,80835,81066,81336,81584,81854,82045,82320,82468,82460,82257,82238,82296,82391,82363,82448,82422,82416,82432,82915,83271,83652,83706,83849,83942,83977,84068,84020,84024,83980,84311,83667,83489,82907,83155,82908,82844,82781,82925,83029,83268,83439,83354,83539,83489,83777,83875,84303,84559,84864,85001,85323,85529,85834,86184,86754,87283,87733,87984,88190,88364,88398,88366,88248,88361,88509,88376,88095,87864,88056,88273,88514,88805,89234,89793,90031,90064,89902,89892,90003,90210,90585,90919,91294,91588,91894,92217,93003,93617,94418,94574,94873,94894,95094,95311,95518,95772,95979,96091,96077,96203,96307,97013,97587,98444,98637,98919,99071,99319,99581,99895,100163,100535,100861,101332,101595,101743,101762,101957,102375,102932,103489,104033,104545,104936,105310,105661,105809,105899,106017,106520,107039,107450,107757,108153,108590,108968,109122,109212,109534,109977,110577,110757,110828,110879,111000,111039,111066,111155,111412
394656,892,"Grenada, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70573,70426,70356,70340,70552,70929,71332,71620,72044,72559,73268,73847,74477,75330,76361,77167,77592,77795,78172,78873,79447,79926,80266,81030,81823,82578,83187,84272,85791,87502,88822,90273,91698,93360,94667,95836,96917,97908,98870,99462,99731,99799,99966,99847,99606
394544,893,"Dumas, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76028,75974,75883,75768,75679,75699,75755,75820,76009,76201,76393,76457,76392,76230,76041,75891,75777,75584,75361,75155,74983,74876,74784,74617,74579,74791,75175,75472,75570,75488,75355,75186,74768,74285,73807,73756,73767,73683,73633,73622,73744,73992,74255,74455,74475,74478,74618,74887,75322,75636,75864,76012,76373,76783,77420,78484,80269,82139,83445,83995,83896,84124,84431,85020,85448,85744,86177,86114,85812,85302,85265,85327,85828,86180,86587,86893,86878,87218,87262,87768,87825,88185,88533,89320,90063,90826,91492,92084,92860,93578,94294,94936,95856,96624,97262,97898,98582,99223,99728,100249,101083,101765,102679,103246,103897,104532,105326,106038,106872,107597,108518,109365,110054,110751,111155,111848,112262,112762,113206,113946,114414,115158,115713,116582,117357,118289,119178,119834,120388,120887,121184,121507,121927,122813,123635,124435,124865,125156,125400,125861,126482,127204,127938,128505,129067,129103,129206,129140,129399,129638,129931,130045,130068
394676,894,"Helena, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28870,28830,28770,28668,28526,28370,28250,28214,28208,28197,28174,28169,28129,28046,27975,27907,27901,27930,27906,27769,27592,27485,27430,27349,27282,27260,27241,27222,27200,27176,27176,27203,27243,27219,27168,27142,27183,27206,27260,27298,27348,27371,27390,27399,27420,27389,27333,27288,27260,27258,27218,27189,27124,27051,26989,26961,26933,26920,26937,26904,26884,26841,26816,26744,26695,26707,26791,26877,26926,26884,26797,26803,26809,26820,26765,26827,26956,27077,27099,27075,27160,27532,28095,28500,28659,28733,28985,29307,29617,29880,29978,30091,30175,30212,30031,29935,30162,30524,30683,30663,30658,30719,31023,31303,31535,31401,31246,31055,30975,30940,30994,31029,30857,30598,30264,30070,29813,29742,29699,29807,29792,29732,29784,29684,29714,29670,29769,29769,29824,29901,30002,29999,29989,29974,29869,29921,29968,30103
394965,895,"Parsons, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48108,48134,47809,47294,46673,46589,46662,46809,46545,46264,45767,45260,44831,44516,44789,45137,45759,45624,45465,45116,45494,45937,46873,47951,48904,49280,49080,49062,48945,49052,48928,49265,49617,50039,50236,50266,50403,50521,50601,50611,50716,51094,51675,52147,52393,52461,52568,52722,52781,52948,53196,53361,53395,53123,52716
395003,896,"Price, UT",Msa,UT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94391,94742,94322,94156,93893,94261,94721,95169,95854,96835,97934,98997,99859,100666,102265,103748,105325,106103,106889,107769,108566,108959,109245,109571,110201,110324,110332,110237,110364,110488,110390,110232,109763,109347,108845,108322,107875,107349,106896,106438,105974,105371,104892,104436,103633,102658,101776,101273,100621,99931,99237,98563,98043,97720,97591,97458,98315,99276,100270,100265,100299,100398,100463,100471,100225,99946,99281,98659,97775,97027,96284,95973,95931,95912,95948,96064,96275,96430,96634,96932,97075,97227,97437,97873,98210,98543,98959,99380,99900,100493,101267,102145,102910,103656,104306,105004,105660,106410,107109,107867,108546,109163,109719,110118,110716,111333,111958,112411,112824,113253,113699,114055,114459,114880,115384,115865,116396,116855,117389,118015,118717,119382,119913,120511,121053,121694,122329,123042,123553,124049,124610,125177,125801,126342,127158,127901,128714,129433,130243,131015,131811,132706,133728,134746,135603,136401,137098,137955,138885,139928,140745,141636,142703,143755,144432,144993,145753,146733,147741,148466,149150,149652,150282,150782,151258,151885,152492,153181,153977,154943,155737,156192,156210,156277,156357,156666,156846,156855,157017,157154,157116,156821,156623,156755,157180
753914,897,"Port Lavaca, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93451,93391,93636,93997,94622,95301,95896,96412,96818,97145,97559,97891,98428,99129,99725,100317,100496,100584,100739,101040,101421,101938,102324,102799,102937,103163,103274,103659,104078,104506,104734,104897,105090,105191,105188,105250,105295,105412,105467,104781,104128,103477,103489,103399,103395,103352,103434,103233,103024,102686,102370,102341,102240,101932,101305,100764,100433,100265,100096,100059,99992,99916,99910,99989,100124,100282,100212,100135,99938,99875,99784,99711,99649,99742,99821,99839,99683,99646,99911,100202,100395,100185,100083,99986,100228,100187,100250,100315,100711,101065,101431,101775,102156,102658,103121,103614,104003,104509,105064,105705,106367,107023,107533,108027,108716,109431,110100,110775,111295,111939,112410,112932,113220,113584,114036,114627,115182,115668,116198,116639,117214,117894,118598,119185,119720,120251,120843,121261,121526,122055,122664,123484,124217,124809,125414,126050,126864,127700,128384,129109,129865,130549,131091,131560,131870,132229,132561,133074,133480,133983,134528,135244,135971,136722,137537,138203,138957,139611,140332,140876,141222,141536,141861,142410,142928,143676,144333,144927,145395,145815,146172,146652,147219,147840,148213,148428,148633,148629,148666,148806,149000,149229,149424,149517,149599
395239,898,"Worthington, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90243,90559,90836,91371,91926,92200,92178,91865,92147,92055,91963,91191,90871,90258,89593,88873,88190,87992,88151,88697,88415,88530,88555,89348,89519,90116,90871,91642,92119,92196,92246,92283,92275,92336,92461,92760,93122,93429,93664,93932,94347,94904,95399,95650,96109,96537,96970,97378,97792,98327,98439,98751,98958,99298,99411,99591,99842,100000,100381,100547,101131,101548,102339,102583,102741,102779,103323,103933,104493,104836,104838,104876,104949,105240,105852,106677,107707,108549,109105,109763,110350,111106,111765,112488,112814,113016,113013,113288,113613,114144,114657,115095,115504,116080,116865,117712,118748,119761,120622,121376,122091,122769,123248,123539,123842,124083,124423,124772,125504,126109,126769,127199,127809,128394,128916,129489,130100,130756,131308,131799,131884,132047,132256,132602,132772,132889,133116,133352,133502,133553,133535
394979,899,"Pierre, SD",Msa,SD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116759,118539,120129,122903,125188,126959,128558,129712,130690,131380,132114,132854,133882,134399,134706,135001,135579,136376,137074,138118,139033,139952,140576,140999,141025,140894,140589,140456,140611,141162,141767,142378,143001,143784,144370,144822,144859,144840,144697,144820,145027,145293,145545,145635,145825,145795,145679,145442,145251,145178,145074,144758,144330,143888,143629,143473,143336,143192,143300,143380,143654,143781,144113,144452,144720,145012,145176,145377,145341,145344,145269,145304,145300,145469,145679,145960,146234,146250,146308,146346,146691,146988,147315,147587,147844,148089,148261,148543,148934,149575,150236,150906,151560,152424,153220,153894,154392,154848,155295,155657,156006,156344,156664,156988,157131,157181,157262,157672,158209,158778,159309,159840,160382,160907,161414,161971,162584,163227,163854,164414,165033,165630,166240,166826,167423,168050,168745,169415,170093,170707,171338,171932,172532,173133,173769,174487,175297,176202,177122,178017,179035,180085,181222,182151,183121,184060,185045,185928,186714,187401,188013,188754,189357,190068,190623,191449,192200,193262,194318,195370,196323,197161,198015,198790,199617,200410,200958,201449,201836,202635,203334,204089,204513,205044,205662,206215,206791,207293,208005,208637,209348,209559,209807,210002,210490,210937
394578,900,"Evanston, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132018,131726,132103,132601,133574,134611,135730,136917,137830,138804,139838,140764,141544,142810,144160,145708,146777,147681,148530,149304,150548,151791,152946,154281,155832,157616,158504,159150,159511,160114,160619,161123,161574,161896,162292,162759,163275,163459,163808,163946,164091,164140,164351,164636,164906,165246,165420,165178,164532,164064,163700,163543,163215,162891,162575,162330,162208,161957,161741,161779,161933,162152,162038,161965,161985,162146,162227,162223,162047,161979,162014,162009,162079,161960,162729,163361,164112,164320,164567,164706,164856,165062,165326,165562,165784,166097,166137,166256,166341,166696,167114,167659,168167,168597,168834,169105,169363,169697,169849,170025,170213,170407,170583,170780,171180,171508,171967,172431,173091,173661,174306,174960,175553,176308,177018,177755,178250,178777,179368,179947,180409,180773,181008,181103,181333,181542,181820,181986,182233,182691,183105,183551,183816,184122,184390,184685,184912,185163,185339,185477,185575,185546,185363,185078,184896,184939,185244,185750,186284,186727,187177,187723,188414,189023,189613,190166,190693,191031,191171,191212,191085,190922,190849,190975,191155,191434,191880,192681,193667,194618,195778,196702,197710,198335,198909,199440,199869,200351,200752,200935,200998,201153,201196,201425,201659,202208,202735
394718,901,"Jamestown, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110602,110678,110877,111244,111674,112098,112566,113083,113518,113995,114511,115187,115275,115505,115687,116446,117118,117877,118574,119277,120008,120761,121530,122169,123347,124441,125472,126023,126652,127264,127923,128586,129542,130471,131264,131931,133154,134483,135895,136710,137431,137965,138595,139136,139593,139955,140495,140990,141477,141832,142212,142667,143209,143869,144395,144851,145058,145450,145864,146650,147265,147874,148349,148711,149138,149636,150000,150357,150794,150992,151222,151244,151492,151581,151825,152192,152486,152418,152371,152418,152715,152876,153172,153403,153953,154425,155189,155683,156303,156575,157010,157392,157965,158821,159324,159583,159413,159254,158665,158078,157246,156656,155770,154677,153101
395004,902,"Prineville, OR",Msa,OR,108980,109225,109485,109958,110301,110619,110935,111423,111883,112314,112649,112998,113910,114814,115649,115983,116477,117034,117572,117884,118257,118598,119113,119537,119919,120118,120206,120202,120283,120283,120275,120112,119937,119891,119857,119939,118447,117023,115801,116164,116398,116676,116941,117366,117564,117580,117293,116932,117342,118037,118751,118747,118887,119058,119413,119667,120033,120385,120914,121569,122496,123320,124019,124489,124820,125175,125407,125880,126459,127155,127889,128505,129032,129346,129710,130159,130750,131348,131979,132427,132709,132953,133454,134099,134749,135148,135599,136074,136616,137077,137530,138506,139805,141375,142274,143107,143742,144952,146317,147897,149715,151620,153826,155355,156748,157882,159897,162072,164845,167716,170458,172983,175473,178403,181329,184191,187182,190287,193292,196222,198909,201621,204342,207269,209833,212134,214161,216270,218145,219914,221451,222772,223865,224685,225541,226226,226571,226601,226397,226801,227121,227352,226907,226428,225849,225107,224079,222777,221659,220351,219158,217550,215895,214094,212494,210847,209116,207233,205230,203278,201298,199406,197481,195561,193840,192300,190993,189770,188404,187233,186259,185501,184484,183383,182062,180826,179350,177892,176324,174853,173769,172684,171398,169995,169093,168441,167969,167345,167004,166671,166347,165825,165240,164720,164629,164546,164385,164334,164547,165097,165548,166072,166758,167635,168592,169541,170437,171436,172515,173468,174435,175242,176207,177153,178096,179211,180125,181121,181882,182854,183724,184746,185671,186614,187489,188389,189437,190234,191341,192488,193964,195272,196636,197907,199007,200209,201418,202873,204154,205611,206885,208111,209145,209985,210839,211905,213299,214595,215764,216882,218094,219300,220427,221605,222827,224377,226034,227544,228896,230239,231787,232927,234246,235565,237318,239008,240804,242498,244064,245193,246258,247197,248167,249278,250502,251809,252918,254145,255443,256799,258332,260126,262006,263421,264522,265679,266728,267912,269049,270143,271165,272160,273085,274074,275068,276509,278151
394659,905,"Guymon, OK",Msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87412,87505,87562,87668,87780,87896,88051,88155,88215,88309,88409,88732,89023,89332,89525,89794,90067,90330,90530,90769,91089,91470,91919,92096,92229,92227,92404,92497,92651,92888,93197,93622,94019,94243,94337,94317,94477,94828,95268,95829,96249,96517,96650,96747,97016,97066,97137,97297,97821,98291,98672,98965,99400,99884,100399,100833,101195,101764,102360,102937,103181,103392,103615,103854,104027,104196,104364,104564
395135,908,"Storm Lake, IA",Msa,IA,61981,62063,62137,62235,62317,62340,62377,62424,62467,62509,62570,62696,63150,63599,64020,64217,64358,64564,64663,64802,64937,65135,65340,65531,64997,64350,63717,63882,64253,64735,65335,65879,66480,67018,67517,67917,68790,69776,70727,70878,71007,71096,71376,71657,71871,72049,72224,72409,72628,72894,73214,73672,74017,74308,74566,74773,75074,75263,75564,75930,76346,76666,76941,77230,77516,77825,77998,78260,78471,78870,79223,79529,79754,79905,80050,80203,80420,80632,80783,80904,81030,81129,81239,81333,81385,81495,81697,82022,82348,82592,82857,83145,83442,83707,83871,84071,84282,84496,84746,85159,85563,85952,86130,86439,86721,87037,87275,87553,87893,88247,88319,87802,87301,87005,87278,87130,87001,86780,86853,86836,86777,86772,86908,87238,87569,87845,87959,88227,88444,88698,88821,88979,89088,89241,89434,89755,89996,90193,90238,90415,90562,90679,90722,90844,91035,91129,91124,91138,91067,90903,90736,90568,90606,90726,90922,90899,90837,90709,90726,90647,90675,90754,90764,90736,90533,90433,90376,90513,90566,90873,91050,91285,91343,91414,91513,91666,91828,91917,91876,91873,92194,92123,92014,91648,91612,91673,91836,91926,92023,92061,92165,92062,91819,91759,91901,92201,92434,92568,92614,92700,92780,92819,92783,92603,92097,91615,91289,91375,91428,91553,91722,91902,92150,92447,92834,93695,94711,95789,96439,96884,97280,97598,97969,98330,98675,99093,99480,99732,100000,100194,100549,100818,101204,101567,101941,102329,102825,103167,103550,103816,104259,104700,105127,105525,105866,106335,106778,107236,107597,108054,108476,108929,109301,109723,110203,110740,111232,111717,112211,112666,112983,113323,113914,114616,115277,115784,116314,116833,117342,117724,117959,118242,118562,118857,118811,118807,118961,119407,119756,119992,120244,120479,120793,121163,121718,122342,122937,123437,123832,124042,124278,124566,124828,125129,125399,125562,125544
395236,909,"Woodward, OK",Msa,OK,39762,39835,40006,40279,40516,40699,40905,41055,41174,41252,41459,41658,41734,41810,41744,41807,41926,42208,42571,42798,43028,43167,43372,43576,44055,44601,45215,45542,45818,45901,45772,46080,46517,47261,47490,47731,47774,47807,47877,48135,48440,48801,49156,49305,49283,49138,49196,49268,49343,49437,49530,49657,49753,49840,49991,50093,50274,50392,50630,50842,51109,51320,51506,51636,51819,51963,52165,52352,52595,52822,53016,53174,53286,53421,53516,53674,53815,54095,54310,54537,54692,54916,55099,55297,55434,55625,55887,56151,56384,56524,56690,56883,57073,57240,57498,57807,58174,58418,58596,58790,59010,59241,59482,59756,60103,60445,60692,60893,61172,61558,62006,62305,62598,62888,63165,63409,63580,63751,63985,64224,64415,64648,64874,65246,65524,65831,66097,66424,66754,67155,67491,67912,68261,68526,68709,68892,69235,69564,69929,70099,70343,70503,70733,70845,71001,71328,71700,71893,71818,71689,71752,72091,72412,72698,72943,73159,73393,73814,74243,74801,75055,75383,75435,75301,75087,74961,75314,75601,75747,74736,73745,72865,72880,72951,72881,72869,72809,73296,72567,72139,71362,71767,72071,72184,72091,71909,71988,72077,72227,71761,72099,72321,73065,73430,73869,74425,74788,75040,75310,75421,75659,75398,75169,74955,75090,75170,75128,75181,75366,75821,76294,76670,76896,77530,78295,78880,79143,79386,79910,80272,80589,80738,80725,81131,81581,82733,83763,84809,85619,86281,86916,87403,87806,88246,88762,89171,89666,89238,88780,88515,88564,88748,88914,89494,90097,90625,91197,91605,91917,92428,92547,92619,92771,93571,94170,94582,94905,95294,95483,95754,96080,96661,97188,97764,98092,98097,98144,98194,98578,99168,99979,100715,101156,101479,101643,101731,101762,102170,102659,103147,103376,104097,104796,105483,105675,105831,106249,106806,107442,107741,107938,108115,108297,107930,107460,106965,106926
394996,910,"Portales, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72809,73489,74040,75258,76341,77490,78517,79489,80258,80926,81508,82123,82751,83410,84083,84554,84951,85097,85427,85619,86093,86635,87304,87741,87755,87513,87344,87471,87885,88317,88395,88627,88754,88818,88682,88584,89123,89592,89969,89732,89412,89174,89310,89444,89347,89182,88930,88857,88420,87972,87619,87727,88027,88284,88435,88418,88354,88295,88356,88316,88079,87949,87682,87516,87190,86947,86540,86105,85908,86003,86002,86033,86269,86787,87119,87161,87032,87201,87489,87915,88128,88174,88480,88778,89041,88919,89283,89727,90399,90596,90737,91113,91521,91897,91966,92038,92290,92709,92995,93366,93577,93819,94336,94533,94829,94859,95178,95658,95959,96194,96211,96396,96537,96727,96733,96767,96913,97134,97268,97332,97527,97842,98231,98724,99545,100241,100712,100897,101319,101736,102271,102707,103099,103492,103839,104131,104182,104961,105709,107155,107834,109237,110463,111567,112308,112518,113043,112789,113009,112643,113016,113071,113512,113587,113538,113748,114295,115121,115857,117134,117698,118326,118604,119516,120162,120418,120743,121170,121596,122181,122684,123183,123836,124541,125106,125131,125267,125680,126081,126234,126230,125993
